Date,Open,High,Low,Close,Volume
2004-10-01,4931.43,4976.95,4921.15,4942.1,298871273
2004-10-04,4921.43,4924.45,4893.72,4920.89,130692069
2004-10-05,4905.4,4956.37,4840.06,4910.62,128030193
2004-10-06,4847.96,4913.21,4854.8,4877.09,146873870
2004-10-07,4798.1,4818.75,4754.94,4817.43,143899895
2004-10-08,4793.99,4794.32,4751.77,4780.46,74923183
2004-10-11,4702.38,4745.25,4687.39,4709.55,145668291
2004-10-12,4714.3,4739.26,4686.59,4713.82,218508754
2004-10-13,4674.92,4693.64,4646.18,4670.53,88722644
2004-10-14,4692.41,4716.34,4681.51,4686.54,58843133
2004-10-15,4618.84,4673.98,4565.66,4597.76,263138343
2004-10-18,4598.86,4624.86,4598.9,4619.16,151056888
2004-10-19,4680.8,4673.24,4660.2,4670.15,285251987
2004-10-20,4570.23,4597.89,4538.19,4556.47,281598847
2004-10-21,4598.24,4593.33,4571.23,4580.18,271530005
2004-10-22,4627.48,4703.46,4599.25,4653.79,50474037
2004-10-25,4590.26,4611.17,4544.02,4585.58,291828044
2004-10-26,4717.63,4728.13,4666.35,4685.47,77747048
2004-10-27,4710.64,4732.45,4682.62,4712.51,192289984
2004-10-28,4682.1,4702.13,4624.82,4673.06,126684174
2004-10-29,4686.59,4726.53,4641.16,4672.01,142854076
2004-11-01,4687.92,4716.08,4693.73,4707.23,63884494
2004-11-02,4748.56,4788.83,4642.52,4713.98,55137933
2004-11-03,4757.84,4758.5,4629.05,4748.35,177881540
2004-11-04,4705.58,4712.37,4690.2,4695.82,182663673
2004-11-05,4676.8,4727.72,4668.97,4708.1,146889648
2004-11-08,4641.89,4666.07,4581.35,4627.18,147734533
2004-11-09,4632.27,4654.2,4586.06,4622.91,174498600
2004-11-10,4602.44,4576.52,4504.78,4572.73,88683294
2004-11-11,4527.07,4550.47,4530.53,4532.71,84404979
2004-11-12,4587.85,4607.59,4568.8,4606.05,294895065
2004-11-15,4659.29,4770.59,4666.85,4672.04,242285689
2004-11-16,4700.76,4753.74,4626.37,4710.28,86472511
2004-11-17,4627.31,4691.34,4646.7,4648.11,57346008
2004-11-18,4655.73,4647.96,4601.4,4631.82,117991986
2004-11-19,4730.39,4711.66,4704.05,4705.4,68996918
2004-11-22,4712.36,4806.45,4705.33,4716.05,168877044
2004-11-23,4850.57,4884.59,4837.7,4858.2,207105529
2004-11-24,4849.19,4903.44,4861.06,4884.66,158566448
2004-11-25,4912.47,4972.31,4833.78,4898.83,179011430
2004-11-26,4914.4,4927.32,4878.64,4882.11,165017383
2004-11-29,4880.19,4970.19,4797.31,4892.66,192404622
2004-11-30,4883.32,4887.1,4833.42,4885.6,98700869
2004-12-01,4940.29,4964.03,4928.36,4931.73,88137024
2004-12-02,5028.35,5038.13,4916.33,4993.91,247932264
2004-12-03,4951.01,4963.47,4903.36,4947.06,150080902
2004-12-06,4870.9,4904.6,4847.1,4867.09,186171965
2004-12-07,4761.47,4831.6,4750.21,4758.05,154824885
2004-12-08,4763.58,4858.22,4790.8,4790.89,130528051
2004-12-09,4699.64,4774.99,4698.71,4727.0,138840114
2004-12-10,4587.82,4635.43,4599.96,4602.7,117608832
2004-12-13,4646.24,4633.4,4617.12,4627.49,237420008
2004-12-14,4771.01,4816.17,4773.1,4777.41,75789249
2004-12-15,4769.2,4792.28,4750.71,4779.32,59551087
2004-12-16,4821.8,4841.36,4783.03,4832.38,148478561
2004-12-17,4837.0,4840.08,4838.07,4839.67,102762274
2004-12-20,4868.87,4880.06,4769.59,4835.95,92893293
2004-12-21,4891.64,4940.81,4891.38,4894.6,290548300
2004-12-22,4863.71,4895.4,4866.11,4879.05,299293648
2004-12-23,4898.34,4898.4,4868.3,4897.85,153818377
2004-12-24,4954.62,4933.21,4913.85,4920.08,165559874
2004-12-27,4871.35,4915.74,4808.22,4881.17,294364611
2004-12-28,4921.55,4979.69,4944.76,4944.91,269698916
2004-12-29,4926.48,4973.75,4908.71,4936.37,71841898
2004-12-30,4894.44,4899.05,4862.39,4891.93,281548517
2004-12-31,4941.01,4938.53,4907.62,4927.45,126933312
2005-01-03,4893.94,4884.95,4863.58,4874.31,158521778
2005-01-04,4857.96,4901.19,4876.16,4878.36,206417565
2005-01-05,4861.56,4891.1,4860.53,4880.12,68530086
2005-01-06,4943.3,5022.27,4924.44,4949.7,155394934
2005-01-07,4995.41,5042.75,4970.51,4981.77,81900553
2005-01-10,4957.46,4987.45,4957.5,4982.57,178342236
2005-01-11,5024.33,5073.17,5031.44,5036.57,217033003
2005-01-12,5115.84,5152.78,5116.22,5128.0,182580511
2005-01-13,5186.09,5233.47,5165.06,5166.62,262740267
2005-01-14,5180.68,5184.08,5165.69,5169.76,280618174
2005-01-17,5105.83,5113.08,5079.28,5087.44,83074748
2005-01-18,5048.91,5051.51,5021.3,5022.02,141128896
2005-01-19,4999.01,5063.05,4897.09,5005.13,101414184
2005-01-20,4945.6,4987.69,4956.82,4969.2,271104208
2005-01-21,4936.44,5002.91,4934.27,4959.87,147391883
2005-01-24,4929.27,4966.78,4948.38,4965.78,242466299
2005-01-25,4992.23,5026.52,4990.89,5001.41,255319937
2005-01-26,4991.67,5065.93,4947.6,4999.35,218671304
2005-01-27,5048.34,5043.1,5020.76,5032.48,84373963
2005-01-28,5039.31,5061.5,4996.44,5038.97,96507195
2005-01-31,4907.8,4935.83,4904.3,4917.45,212317336
2005-02-01,4859.65,4883.08,4824.57,4861.91,242819192
2005-02-02,4835.22,4875.0,4841.21,4855.4,138380533
2005-02-03,4803.86,4842.41,4741.96,4784.24,280948284
2005-02-04,4807.67,4858.57,4802.17,4822.84,204514539
2005-02-07,4896.66,4934.28,4872.1,4919.09,131533169
2005-02-08,5013.94,5004.87,4984.83,4997.59,122795746
2005-02-09,4997.99,5027.87,4929.42,4986.54,169205397
2005-02-10,5048.45,5101.23,4968.65,5083.5,256511584
2005-02-11,5112.88,5126.51,5028.03,5095.46,101741174
2005-02-14,5061.22,5082.03,5075.88,5076.28,275971697
2005-02-15,5032.06,5074.99,4993.5,5039.6,243045559
2005-02-16,5026.58,5054.6,4981.18,5022.82,105942292
2005-02-17,5012.43,5001.58,4966.64,5000.7,86726070
2005-02-18,5022.77,5084.75,5001.11,5013.83,93471399
2005-02-21,5025.38,5146.72,4972.05,5026.38,281788466
2005-02-22,5020.42,5099.2,4992.22,5028.97,254078741
2005-02-23,5067.48,5088.38,5050.54,5059.13,141091867
2005-02-24,5135.61,5169.0,5128.15,5138.04,262930680
2005-02-25,5239.93,5207.08,5189.71,5202.36,131467139
2005-02-28,5120.35,5130.58,5071.19,5108.37,205428889
2005-03-01,4930.69,4999.01,4899.99,4948.97,148496470
2005-03-02,5000.39,5020.48,4957.36,5009.96,272221423
2005-03-03,4927.71,4957.67,4891.92,4926.76,172943998
2005-03-04,4940.72,4933.68,4909.13,4915.17,157248496
2005-03-07,4872.9,4889.01,4839.99,4845.55,87502907
2005-03-08,4731.53,4799.7,4737.8,4739.04,123490454
2005-03-09,4755.92,4832.12,4771.3,4773.75,160517928
2005-03-10,4801.45,4851.13,4785.4,4821.92,185817017
2005-03-11,4794.14,4798.99,4760.68,4789.31,272158087
2005-03-14,4680.43,4757.96,4606.3,4637.7,144185587
2005-03-15,4618.02,4619.04,4562.5,4608.08,247329375
2005-03-16,4603.55,4633.16,4615.95,4633.09,176437682
2005-03-17,4536.52,4554.83,4503.76,4549.73,164289340
2005-03-18,4551.04,4564.39,4544.72,4562.43,194091627
2005-03-21,4548.71,4612.14,4551.67,4563.72,90948480
2005-03-22,4592.2,4619.85,4542.12,4599.34,129610999
2005-03-23,4615.28,4631.78,4574.37,4608.47,73955741
2005-03-24,4566.91,4579.34,4512.67,4554.48,261473371
2005-03-25,4646.07,4660.9,4595.52,4625.87,91344784
2005-03-28,4628.52,4641.15,4583.87,4618.83,261967382
2005-03-29,4583.34,4634.6,4594.02,4619.45,157279717
2005-03-30,4548.3,4570.21,4560.37,4567.62,137866233
2005-03-31,4541.47,4547.66,4508.36,4544.35,67716375
2005-04-01,4498.76,4499.99,4488.54,4496.11,229030613
2005-04-04,4503.93,4524.31,4463.9,4488.46,281101764
2005-04-05,4589.29,4612.12,4583.55,4588.49,130329560
2005-04-06,4512.93,4587.0,4464.67,4512.01,138971187
2005-04-07,4427.53,4501.4,4382.93,4423.32,106804166
2005-04-08,4503.62,4511.09,4490.18,4508.22,53726581
2005-04-11,4500.05,4636.56,4453.56,4498.49,298178489
2005-04-12,4482.95,4507.01,4459.49,4462.85,272207999
2005-04-13,4522.34,4543.42,4497.07,4523.86,222143509
2005-04-14,4491.07,4520.41,4483.9,4491.61,223436218
2005-04-15,4597.71,4612.99,4578.06,4598.33,169772075
2005-04-18,4664.07,4656.56,4604.36,4639.98,76946340
2005-04-19,4593.3,4636.34,4552.34,4613.74,93649185
2005-04-20,4776.81,4802.29,4721.98,4743.12,161344227
2005-04-21,4687.15,4749.91,4643.6,4709.31,64886256
2005-04-22,4743.36,4768.86,4717.91,4755.81,285547832
2005-04-25,4790.27,4799.85,4729.35,4776.05,90752056
2005-04-26,4877.35,4882.26,4855.65,4857.33,181008423
2005-04-27,4928.37,4987.4,4903.24,4956.2,245035411
2005-04-28,4938.88,4999.38,4915.66,4960.56,146467940
2005-04-29,4921.5,4935.96,4915.41,4916.04,99828368
2005-05-02,4993.35,4956.46,4930.96,4946.96,119166515
2005-05-03,4931.7,4965.56,4855.7,4907.24,56614275
2005-05-04,5030.71,5118.19,4967.46,5035.71,216519742
2005-05-05,4997.94,5055.69,5012.59,5046.78,110423412
2005-05-06,5027.64,5079.58,5018.2,5026.0,195227089
2005-05-09,5047.41,5106.72,5039.85,5040.1,245243995
2005-05-10,4950.06,4996.0,4937.77,4957.64,193675441
2005-05-11,4882.99,4921.01,4891.75,4899.66,119745935
2005-05-12,4979.86,4994.59,4935.29,4976.69,230172010
2005-05-13,4919.42,4974.41,4922.46,4938.03,113617607
2005-05-16,4912.16,4894.36,4870.91,4875.64,141322172
2005-05-17,4940.85,4928.06,4874.6,4911.06,175900331
2005-05-18,5000.47,5074.56,4949.05,4987.35,251251729
2005-05-19,5036.93,5045.06,5026.07,5035.13,186830965
2005-05-20,5087.67,5131.14,5092.93,5101.14,259071409
2005-05-23,5054.72,5055.4,5005.11,5055.14,291746407
2005-05-24,5000.33,5041.21,4951.07,4967.76,244758735
2005-05-25,5082.63,5147.88,4980.95,5065.03,237602205
2005-05-26,5050.99,5070.26,4969.68,5046.88,257936048
2005-05-27,5051.95,5075.88,4995.61,5033.35,90148065
2005-05-30,5131.9,5153.02,5055.75,5120.73,230000221
2005-05-31,5167.37,5196.92,5157.62,5159.19,280328212
2005-06-01,5211.74,5232.38,5167.92,5191.38,289053205
2005-06-02,5348.51,5406.47,5316.6,5337.47,83976238
2005-06-03,5315.09,5337.78,5288.09,5296.9,81783448
2005-06-06,5365.19,5370.86,5333.83,5361.73,95625045
2005-06-07,5362.68,5368.59,5339.6,5368.14,148147895
2005-06-08,5377.09,5396.4,5355.5,5388.9,169247102
2005-06-09,5481.63,5555.16,5480.1,5496.3,101020735
2005-06-10,5498.68,5565.43,5512.94,5534.21,209366811
2005-06-13,5554.19,5634.71,5503.43,5574.53,222661222
2005-06-14,5631.78,5653.96,5629.39,5653.05,119506720
2005-06-15,5618.38,5647.81,5581.05,5629.8,126188163
2005-06-16,5608.07,5723.83,5501.19,5573.24,92893775
2005-06-17,5499.51,5532.76,5489.55,5502.98,263657488
2005-06-20,5376.08,5388.47,5337.95,5370.88,252923511
2005-06-21,5520.49,5561.05,5439.59,5514.46,241852579
2005-06-22,5475.49,5522.78,5395.6,5440.94,298176655
2005-06-23,5415.88,5472.9,5350.37,5428.38,146497638
2005-06-24,5407.24,5417.03,5397.31,5412.05,124941334
2005-06-27,5433.33,5497.71,5425.89,5435.64,127961159
2005-06-28,5519.39,5543.72,5491.36,5494.41,153511928
2005-06-29,5586.82,5567.13,5555.35,5556.95,119433992
2005-06-30,5529.38,5533.17,5512.8,5518.9,57013965
2005-07-01,5537.09,5521.76,5403.45,5509.92,240653238
2005-07-04,5536.13,5555.15,5531.55,5532.2,287635656
2005-07-05,5513.71,5593.37,5419.11,5517.52,84082111
2005-07-06,5659.63,5641.6,5600.08,5633.07,153688110
2005-07-07,5681.79,5674.64,5645.54,5670.73,94006644
2005-07-08,5709.35,5827.71,5627.39,5726.2,89815001
2005-07-11,5800.02,5786.01,5739.34,5776.97,235115363
2005-07-12,5860.92,5905.06,5839.06,5865.81,290399093
2005-07-13,5874.22,5932.25,5825.97,5882.0,51233801
2005-07-14,5810.12,5824.21,5780.33,5789.44,164928634
2005-07-15,5819.37,5858.35,5805.39,5821.43,85298392
2005-07-18,5785.59,5844.85,5722.02,5776.61,265420675
2005-07-19,5756.2,5789.58,5736.58,5741.0,57398173
2005-07-20,5768.2,5810.95,5751.41,5786.32,102172785
2005-07-21,5889.15,5898.38,5847.93,5880.1,206437642
2005-07-22,5916.24,5937.38,5823.91,5884.48,132142770
2005-07-25,5887.62,5928.11,5840.59,5910.23,258645778
2005-07-26,6052.1,6160.11,5972.58,6041.23,80877425
2005-07-27,6042.35,6100.37,6017.97,6062.46,246646284
2005-07-28,6293.06,6310.79,6191.39,6267.46,197897272
2005-07-29,6340.84,6372.65,6284.9,6315.28,59538019
2005-08-01,6170.91,6195.32,6087.62,6179.67,127212034
2005-08-02,6296.74,6310.2,6230.93,6241.57,247449071
2005-08-03,6302.38,6315.09,6261.73,6274.6,120348621
2005-08-04,6398.47,6530.66,6349.27,6380.43,134300233
2005-08-05,6454.59,6489.55,6420.87,6437.84,245275173
2005-08-08,6454.99,6478.26,6336.15,6429.68,259471719
2005-08-09,6309.05,6341.97,6324.54,6334.28,79456922
2005-08-10,6325.55,6372.4,6304.44,6320.63,79010639
2005-08-11,6265.83,6287.95,6229.2,6256.24,220138761
2005-08-12,6203.66,6308.37,6167.23,6213.61,202003957
2005-08-15,6274.48,6267.27,6231.39,6262.84,219891252
2005-08-16,6430.57,6512.21,6381.09,6399.04,212496666
2005-08-17,6423.15,6475.44,6408.9,6434.0,238414470
2005-08-18,6339.43,6451.92,6307.42,6340.81,87792882
2005-08-19,6358.53,6424.5,6272.35,6379.47,175297755
2005-08-22,6433.14,6532.72,6426.06,6479.46,127346137
2005-08-23,6452.97,6534.52,6425.38,6432.93,203079377
2005-08-24,6424.48,6444.53,6394.68,6425.14,91152012
2005-08-25,6430.61,6439.02,6396.98,6429.39,144848090
2005-08-26,6344.01,6421.77,6366.17,6369.15,127595323
2005-08-29,6419.68,6499.17,6412.08,6424.45,283905549
2005-08-30,6445.87,6442.36,6394.54,6417.72,178430184
2005-08-31,6454.82,6492.06,6441.04,6454.8,60738475
2005-09-01,6386.82,6393.17,6372.84,6386.07,128650309
2005-09-02,6359.27,6396.26,6274.6,6354.0,253498067
2005-09-05,6383.42,6456.1,6391.13,6415.14,246396021
2005-09-06,6404.09,6460.9,6329.53,6388.12,60904091
2005-09-07,6498.95,6631.64,6496.88,6531.75,143011222
2005-09-08,6477.6,6535.39,6500.31,6502.04,157020299
2005-09-09,6496.2,6537.41,6504.85,6523.58,193140759
2005-09-12,6599.19,6651.51,6509.76,6603.82,107954667
2005-09-13,6480.8,6630.05,6462.05,6489.95,240317205
2005-09-14,6350.55,6362.88,6311.23,6350.58,130721213
2005-09-15,6210.08,6275.08,6217.39,6232.65,148161177
2005-09-16,6361.08,6379.39,6269.91,6335.6,250470841
2005-09-19,6315.7,6333.43,6265.68,6294.7,295257670
2005-09-20,6499.46,6513.75,6451.51,6503.98,83564046
2005-09-21,6448.62,6504.44,6371.93,6460.99,210896751
2005-09-22,6464.1,6521.89,6462.98,6479.11,129946973
2005-09-23,6601.17,6635.43,6581.43,6609.37,75231939
2005-09-26,6743.79,6890.84,6728.59,6781.78,158224773
2005-09-27,6936.81,7037.29,6892.92,6963.54,217690735
2005-09-28,7098.07,7176.02,7064.62,7073.73,270576366
2005-09-29,7177.65,7263.14,7082.53,7169.0,284197121
2005-09-30,7273.39,7229.96,7202.53,7226.16,181937047
2005-10-03,7292.11,7397.97,7266.37,7300.84,99560866
2005-10-04,7243.28,7263.06,7247.84,7253.77,97404846
2005-10-05,7171.08,7196.79,7108.71,7182.8,176105118
2005-10-06,7176.74,7189.17,7143.68,7185.92,201980120
2005-10-07,7155.0,7181.11,7111.12,7173.94,267387975
2005-10-10,7144.23,7148.78,7135.26,7136.49,187286987
2005-10-11,7203.65,7268.7,7183.13,7202.81,113693429
2005-10-12,7278.62,7302.26,7241.39,7293.5,157176441
2005-10-13,7341.66,7346.74,7243.26,7305.1,237260033
2005-10-14,7502.39,7507.34,7422.62,7445.91,88354015
2005-10-17,7377.33,7365.87,7293.73,7343.07,61028286
2005-10-18,7345.02,7385.55,7298.7,7328.66,228779381
2005-10-19,7288.37,7344.88,7054.92,7266.23,69846602
2005-10-20,7153.46,7109.19,6981.89,7100.73,264078608
2005-10-21,7118.3,7106.44,7065.46,7096.72,178949557
2005-10-24,7072.62,7094.17,7045.7,7089.22,244004604
2005-10-25,7240.47,7230.06,7164.09,7229.13,82235412
2005-10-26,7308.55,7440.96,7261.38,7290.28,188897941
2005-10-27,7171.6,7276.87,7158.95,7200.25,185110012
2005-10-28,7365.53,7491.32,7262.31,7373.93,213724640
2005-10-31,7524.79,7511.73,7483.33,7491.81,92865523
2005-11-01,7495.48,7573.29,7443.6,7550.55,268600374
2005-11-02,7494.95,7551.67,7464.29,7532.62,174985628
2005-11-03,7440.41,7480.44,7440.87,7445.66,59536206
2005-11-04,7424.85,7490.53,7283.67,7414.36,106422292
2005-11-07,7479.5,7611.02,7482.31,7520.34,105853313
2005-11-08,7700.8,7739.02,7696.94,7704.71,293955703
2005-11-09,7895.99,7886.68,7827.86,7859.72,143442857
2005-11-10,7817.32,7863.35,7790.12,7815.18,162048179
2005-11-11,7738.34,7844.66,7629.23,7709.38,264649381
2005-11-14,7708.46,7785.83,7702.07,7726.76,73373698
2005-11-15,7535.61,7563.54,7441.61,7560.11,290450200
2005-11-16,7620.35,7648.67,7570.79,7594.57,222531532
2005-11-17,7595.27,7618.3,7525.41,7584.07,262133079
2005-11-18,7507.49,7579.03,7526.29,7543.26,61320765
2005-11-21,7373.04,7435.51,7381.41,7396.74,175332702
2005-11-22,7494.92,7463.62,7376.95,7448.3,187976462
2005-11-23,7374.63,7480.39,7360.83,7402.0,204831813
2005-11-24,7324.45,7322.62,7281.81,7297.18,154256616
2005-11-25,7027.72,7090.62,7041.02,7041.19,176243337
2005-11-28,7042.01,7061.91,6982.45,7042.1,214746184
2005-11-29,7213.02,7237.31,7078.82,7204.53,290465649
2005-11-30,7298.56,7382.97,7353.75,7360.42,50226280
2005-12-01,7278.8,7416.9,7275.09,7321.64,294974455
2005-12-02,7272.27,7283.49,7263.46,7269.76,266116606
2005-12-05,7295.11,7338.9,7285.0,7316.3,119164145
2005-12-06,7257.11,7281.25,7201.43,7228.29,230945640
2005-12-07,7212.65,7273.78,7254.45,7259.28,209472708
2005-12-08,7349.76,7476.36,7234.28,7333.18,228670956
2005-12-09,7409.95,7461.95,7377.48,7450.96,183714987
2005-12-12,7434.63,7457.37,7387.96,7445.11,232257320
2005-12-13,7397.94,7510.67,7384.53,7429.57,207081810
2005-12-14,7407.28,7405.93,7275.46,7351.34,274114963
2005-12-15,7239.62,7325.76,7240.01,7278.62,66846816
2005-12-16,7257.79,7274.74,7239.47,7261.34,100828394
2005-12-19,7248.08,7304.44,7263.09,7298.5,241416228
2005-12-20,7433.77,7404.61,7357.4,7386.5,271522398
2005-12-21,7327.36,7321.04,7289.12,7315.62,221161804
2005-12-22,7462.14,7532.2,7296.9,7458.05,166396150
2005-12-23,7480.01,7443.5,7431.63,7436.16,138433125
2005-12-26,7442.08,7524.46,7381.98,7437.7,140630252
2005-12-27,7377.99,7467.65,7343.74,7371.52,259045957
2005-12-28,7156.95,7174.37,7107.94,7153.18,190061934
2005-12-29,7253.06,7270.86,7182.36,7236.74,60851335
2005-12-30,7293.32,7380.99,7286.41,7307.72,250790527
2006-01-02,7279.08,7308.4,7188.04,7285.33,189109418
2006-01-03,7318.6,7301.79,7243.35,7294.95,183922185
2006-01-04,7354.17,7438.53,7317.39,7346.02,223127464
2006-01-05,7202.96,7226.2,7194.01,7206.25,148431107
2006-01-06,7121.67,7209.77,7111.32,7161.79,255766349
2006-01-09,7280.63,7289.13,7226.87,7237.26,130344963
2006-01-10,7108.33,7179.94,7053.88,7127.19,243472279
2006-01-11,7185.27,7166.66,7119.12,7157.0,116300654
2006-01-12,7044.02,7077.16,6974.84,7039.07,110735252
2006-01-13,7047.28,7086.07,7066.47,7083.93,271026697
2006-01-16,7119.61,7097.38,7079.75,7084.12,216620717
2006-01-17,6951.8,7009.46,6914.57,6944.73,289718360
2006-01-18,7088.41,7086.02,7049.2,7050.75,118731077
2006-01-19,6984.02,6998.59,6970.11,6989.12,97095247
2006-01-20,6940.93,6996.32,6917.29,6921.43,125201656
2006-01-23,6893.31,7073.59,6940.65,6942.25,272588203
2006-01-24,7032.7,7162.49,7029.61,7046.8,204448091
2006-01-25,6925.06,7055.5,6949.19,6960.5,88933347
2006-01-26,6958.79,7004.2,6946.73,6969.23,264480989
2006-01-27,7023.55,7012.62,6962.28,7010.32,144525592
2006-01-30,7058.07,7083.47,7064.19,7075.18,133028492
2006-01-31,7118.81,7151.42,6966.22,7094.3,111038502
2006-02-01,7040.73,7124.72,7055.85,7064.93,108030798
2006-02-02,7019.75,7009.58,6964.16,6994.98,119882622
2006-02-03,7042.62,7038.32,6856.23,7005.91,277341733
2006-02-06,6943.24,6931.54,6892.33,6915.21,140563741
2006-02-07,6659.31,6671.95,6615.67,6668.49,139001229
2006-02-08,6651.43,6713.45,6676.69,6708.47,78687153
2006-02-09,6804.34,6818.4,6754.7,6788.53,190976384
2006-02-10,6589.25,6619.46,6564.3,6592.55,198581052
2006-02-13,6486.83,6527.29,6454.9,6512.32,238320258
2006-02-14,6551.83,6616.02,6547.14,6566.44,77606252
2006-02-15,6780.78,6774.36,6670.64,6742.09,87812145
2006-02-16,6716.38,6793.97,6737.66,6747.07,79358524
2006-02-17,6701.19,6721.48,6649.83,6688.66,275081251
2006-02-20,6682.26,6678.18,6657.35,6676.44,269498115
2006-02-21,6786.62,6841.49,6778.16,6796.33,139348266
2006-02-22,6761.84,6793.33,6718.5,6744.46,86772109
2006-02-23,6723.68,6775.16,6664.71,6680.07,233323224
2006-02-24,6634.86,6671.05,6610.48,6642.73,223348454
2006-02-27,6560.16,6606.8,6552.83,6566.54,282039036
2006-02-28,6596.21,6583.98,6531.38,6579.83,287008962
2006-03-01,6743.78,6753.33,6661.7,6719.1,116579206
2006-03-02,6746.27,6789.73,6687.8,6749.72,186437767
2006-03-03,6723.28,6747.02,6649.06,6731.5,235157163
2006-03-06,6650.47,6718.07,6670.97,6709.99,151735871
2006-03-07,6561.79,6590.57,6527.23,6582.27,115683590
2006-03-08,6628.74,6669.47,6594.36,6659.08,245718903
2006-03-09,6673.95,6657.01,6606.49,6655.73,254274479
2006-03-10,6637.29,6670.91,6627.44,6643.77,266298301
2006-03-13,6911.96,6963.84,6818.24,6919.79,238846104
2006-03-14,6948.94,7026.99,6926.1,6949.19,148863568
2006-03-15,6862.99,6899.99,6808.64,6886.96,199346265
2006-03-16,6895.91,6925.24,6798.57,6853.33,172974581
2006-03-17,6992.65,6966.99,6905.87,6956.52,245520707
2006-03-20,7014.89,7017.24,6959.18,6969.78,185223999
2006-03-21,6866.6,6884.33,6845.97,6847.88,226185200
2006-03-22,6930.13,7053.46,6925.17,6930.94,239716881
2006-03-23,6920.53,6919.39,6825.71,6876.12,169826553
2006-03-24,7024.5,7062.42,7020.66,7043.69,102327171
2006-03-27,7118.7,7243.92,6975.79,7143.59,102811664
2006-03-28,7089.73,7132.63,7032.19,7106.83,193913518
2006-03-29,7241.01,7277.1,7099.45,7225.9,99196917
2006-03-30,7213.47,7271.69,7225.37,7235.52,236549456
2006-03-31,7312.62,7381.63,7303.09,7317.16,118070700
2006-04-03,7318.3,7408.63,7348.8,7365.49,166749912
2006-04-04,7304.87,7349.59,7234.91,7290.84,176591929
2006-04-05,7191.5,7236.76,7196.39,7235.41,191403650
2006-04-06,7306.06,7384.12,7291.38,7333.4,123909131
2006-04-07,7341.59,7398.92,7232.65,7306.02,235450458
2006-04-10,7306.75,7316.08,7187.12,7272.42,110614288
2006-04-11,7199.62,7313.19,7188.85,7188.85,225597429
2006-04-12,7238.74,7257.28,7127.12,7230.76,286852757
2006-04-13,7408.89,7490.28,7323.69,7424.65,161383590
2006-04-14,7306.3,7386.92,7295.92,7328.95,236570534
2006-04-17,7324.05,7357.05,7291.85,7334.68,95944825
2006-04-18,7424.68,7505.98,7416.91,7469.91,236409578
2006-04-19,7473.51,7549.68,7438.95,7465.97,97120367
2006-04-20,7513.69,7584.87,7466.09,7512.22,218156771
2006-04-21,7388.18,7449.44,7288.67,7415.87,63358863
2006-04-24,7506.35,7464.06,7453.44,7459.55,94608228
2006-04-25,7463.6,7537.11,7408.01,7445.52,139250738
2006-04-26,7563.03,7581.88,7536.34,7542.16,235034613
2006-04-27,7644.55,7695.91,7518.58,7659.48,186104732
2006-04-28,7917.22,7947.55,7906.51,7917.26,266633549
2006-05-01,7999.11,8015.94,7823.91,7979.09,157085822
2006-05-02,8020.62,8025.51,7945.96,8015.73,251896518
2006-05-03,8090.72,8138.99,8005.64,8039.21,264103720
2006-05-04,8000.8,8149.18,7989.48,8007.33,251253560
2006-05-05,8029.14,8132.12,8009.16,8045.38,290466331
2006-05-08,8039.66,8039.95,7956.56,8019.31,211508684
2006-05-09,7999.5,8042.27,8035.52,8040.18,179994959
2006-05-10,8208.89,8303.8,8126.65,8178.65,262312468
2006-05-11,8037.4,8165.07,7879.44,8079.44,188569190
2006-05-12,8221.16,8330.34,8170.87,8200.21,151932413
2006-05-15,8319.76,8391.92,8339.88,8341.39,83100642
2006-05-16,8348.84,8360.76,8319.87,8332.96,159574003
2006-05-17,8146.47,8180.95,8022.39,8117.01,247111800
2006-05-18,8063.87,8095.75,7986.47,8058.93,211474996
2006-05-19,8156.27,8243.03,8154.87,8195.6,199226329
2006-05-22,8167.73,8280.2,8071.5,8197.14,124710445
2006-05-23,8074.83,8161.35,8000.59,8098.44,274984710
2006-05-24,7989.91,8058.22,8035.07,8050.93,279207697
2006-05-25,8177.24,8176.69,8111.98,8140.53,210287064
2006-05-26,8204.31,8265.49,8197.26,8200.7,291299428
2006-05-29,8142.79,8228.46,8138.31,8179.94,108259604
2006-05-30,8193.54,8181.0,8123.47,8146.1,218533383
2006-05-31,8087.11,8188.3,7938.07,8109.86,106283322
2006-06-01,8028.01,8134.17,7990.85,8019.98,74264723
2006-06-02,8161.74,8258.48,8158.29,8188.77,275105233
2006-06-05,8093.59,8323.01,8122.82,8159.47,162200052
2006-06-06,8244.26,8319.45,8263.45,8289.5,82648146
2006-06-07,8438.77,8582.11,8352.37,8453.94,122261363
2006-06-08,8595.79,8583.05,8562.29,8565.02,135672002
2006-06-09,8534.44,8616.2,8469.21,8522.63,194078262
2006-06-12,8574.97,8591.12,8528.11,8570.17,295632061
2006-06-13,8502.72,8643.51,8516.27,8571.64,250076773
2006-06-14,8521.71,8535.49,8375.81,8478.63,236221329
2006-06-15,8525.03,8558.31,8420.21,8517.41,285994970
2006-06-16,8391.81,8435.68,8256.93,8395.82,270116942
2006-06-19,8565.07,8526.66,8447.81,8526.45,196266733
2006-06-20,8523.04,8520.39,8376.21,8480.72,182947511
2006-06-21,8545.58,8522.48,8480.01,8506.29,247642324
2006-06-22,8532.33,8573.54,8516.13,8540.77,68474389
2006-06-23,8482.83,8546.47,8502.05,8517.02,256388999
