Date,Price,Gold_Return
2022-06-21,179890.97,0.01040641664433517
2022-06-22,180497.05,0.0033691518812755117
2022-06-23,178857.43,-0.009083915775908724
2022-06-24,179093.82,0.0013216672072275948
2022-06-27,180170.76,0.0060132728197992424
2022-06-28,180434.13,0.0014617799247780283
2022-06-29,181204.02,0.0042668756736876645
2022-06-30,181116.91,-0.0004807288491722739
2022-07-01,180994.96,-0.0006733219995858075
2022-07-04,183472.95,0.013690933714397557
2022-07-05,187029.85,0.019386509019449383
2022-07-06,186220.83,-0.004325619680494941
2022-07-07,184699.11,-0.008171588538188779
2022-07-08,189135.94,0.024021934918906807
2022-07-11,189495.79,0.0019025997914516868
2022-07-12,188898.05,-0.0031543708701919915
2022-07-13,186155.13,-0.014520636925579589
2022-07-14,190352.04,0.022545228809971674
2022-07-15,190672.62,0.001684142707375269
2022-07-18,192058.43,0.0072680073310997795
2022-07-19,193997.23,0.010094844574122686
2022-07-20,194485.02,0.002514417345031106
2022-07-21,195417.38,0.004793993902461047
2022-07-22,197523.45,0.010777291149845603
2022-07-25,196985.87,-0.002721600903588972
2022-07-26,197277.44,0.0014801569269917714
2022-07-27,201741.43,0.022627980168436812
2022-07-28,201283.5,-0.0022698857641685333
2022-07-29,199644.22,-0.00814413501355049
2022-08-01,199645.43,6.060781524208636e-06
2022-08-02,201886.43,0.011224900064078502
2022-08-03,199087.14,-0.013865666949482325
2022-08-04,200473.0,0.006961072422859482
2022-08-05,198593.86,-0.009373531597771323
2022-08-08,199510.12,0.0046137378063955126
2022-08-09,198469.23,-0.0052172290809107125
2022-08-10,195964.4,-0.012620747306773983
2022-08-11,195719.48,-0.0012498188446472547
2022-08-12,194256.75,-0.007473604569151804
2022-08-15,192847.2,-0.007256118513256249
2022-08-16,193484.11,0.003302666567105872
2022-08-17,194694.29,0.006254673833422375
2022-08-18,195017.96,0.0016624524530226559
2022-08-19,198961.08,0.02021926595888912
2022-08-22,198885.55,-0.00037962198435992356
2022-08-23,197199.21,-0.008478946811369625
2022-08-24,194285.86,-0.014773639306161601
2022-08-25,194209.83,-0.00039133058885498784
2022-08-26,196317.65,0.010853312625833667
2022-08-29,197100.59,0.003988128423501491
2022-08-30,195296.6,-0.009152636224985411
2022-08-31,195211.0,-0.0004383076817517928
2022-09-01,193580.66,-0.0083516810015829
2022-09-02,193687.58,0.0005523279030041905
2022-09-05,194363.75,0.0034910343760814477
2022-09-06,196446.0,0.010713160247216802
2022-09-07,195758.41,-0.0035001476232654483
2022-09-08,195497.11,-0.0013348085530527909
2022-09-09,195615.29,0.0006045102150105119
2022-09-12,195273.7,-0.0017462336405298373
2022-09-13,193373.93,-0.009728755075568363
2022-09-14,192526.91,-0.0043802181607416335
2022-09-15,188837.24,-0.01916443784403965
2022-09-16,186778.7,-0.010901133695874754
2022-09-19,185640.21,-0.006095395245817703
2022-09-20,185922.05,0.001518205565486097
2022-09-21,182279.3,-0.019592888525056584
2022-09-22,180886.85,-0.0076391010937609805
2022-09-23,179293.24,-0.008809982594091381
2022-09-26,183586.79,0.023947082444380152
2022-09-27,184485.78,0.004896812020080521
2022-09-28,185307.41,0.0044536223875899505
2022-09-29,187015.07,0.009215281785007967
2022-09-30,185863.49,-0.006157685581167471
2022-10-03,187577.2,0.00922026160167344
2022-10-04,188150.55,0.0030566081592005023
2022-10-05,188501.14,0.0018633482602099516
2022-10-06,189791.7,0.006846430743071341
2022-10-07,191963.07,0.011440805894040729
2022-10-10,188883.1,-0.01604459649452361
2022-10-11,188850.28,-0.00017375826635634972
2022-10-12,193783.67,0.026123286658616518
2022-10-13,196168.1,0.012304597183034005
2022-10-14,196760.0,0.0030173101538935043
2022-10-17,195858.52,-0.004581622280951492
2022-10-18,194817.32,-0.005316082241405562
2022-10-19,198279.25,0.017770134606101662
2022-10-20,199185.67,0.004571431453366914
2022-10-21,197665.57,-0.007631573094590616
2022-10-24,199099.27,0.007253159971157164
2022-10-25,198357.92,-0.003723519428272981
2022-10-26,197107.97,-0.006301487734898692
2022-10-27,196408.26,-0.0035498818236522345
2022-10-28,195078.55,-0.006770132783621374
2022-10-31,192391.02,-0.013776655608727872
2022-11-01,193673.87,0.006667930758930574
2022-11-02,193807.85,0.0006917814984541693
2022-11-03,190328.93,-0.017950356500007647
2022-11-04,185091.75,-0.02751646846330713
2022-11-07,186112.62,0.005515480835855735
2022-11-08,188614.72,0.01344401040617238
2022-11-09,193057.01,0.023552191472648643
2022-11-10,192864.47,-0.0009973219827656976
2022-11-11,193332.89,0.0024287521698527215
2022-11-14,191460.37,-0.00968547048564794
2022-11-15,188508.54,-0.015417446440743832
2022-11-16,188863.3,0.0018819306541761893
2022-11-17,187836.29,-0.005437848433231807
2022-11-18,188236.28,0.002129460712836595
2022-11-21,188960.57,0.0038477704723021144
2022-11-22,186635.69,-0.012303519194507118
2022-11-23,188485.34,0.009910483895122058
2022-11-24,189619.27,0.00601601164313359
2022-11-25,192627.97,0.0158670582372773
2022-11-28,194154.51,0.007924809673278466
2022-11-29,193018.88,-0.005849104406588368
2022-11-30,192192.98,-0.0042788560372953865
2022-12-01,192150.06,-0.00022331720960888646
2022-12-02,190230.19,-0.009991513924065387
2022-12-05,191570.7,0.0070467784319618865
2022-12-06,191897.86,0.001707776815556672
2022-12-07,195486.84,0.01870255353551098
2022-12-08,194702.57,-0.004011881311294374
2022-12-09,193964.68,-0.0037898318445411805
2022-12-12,196994.87,0.015622380322025675
2022-12-13,198562.01,0.007955232539811785
2022-12-14,196529.65,-0.010235391956397
2022-12-15,195164.31,-0.006947246891245151
2022-12-16,196254.84,0.005587753211639956
2022-12-19,195556.75,-0.0035570587711365453
2022-12-20,195371.63,-0.0009466305816597798
2022-12-21,194765.18,-0.003104084252150696
2022-12-22,199068.18,0.022093271497502842
2022-12-23,196909.85,-0.010842164729692017
2022-12-26,194830.05,-0.010562193816104237
2022-12-27,194692.98,-0.0007035362358115416
2022-12-28,195565.43,0.004481157974981942
2022-12-29,194955.53,-0.0031186493441095475
2022-12-30,192243.93,-0.013908812948265736
2023-01-02,191887.37,-0.0018547269606900008
2023-01-03,190371.92,-0.007897601598270798
2023-01-04,192504.0,0.011199550858130625
2023-01-05,194419.56,0.009950754270041218
2023-01-06,193228.81,-0.00612464095690779
2023-01-09,192726.13,-0.002601475421806887
2023-01-10,194433.51,0.008859099697586359
2023-01-11,196528.52,0.010774943064083775
2023-01-12,195106.96,-0.007233352187255071
2023-01-13,197753.51,0.01356461091905703
2023-01-16,199578.37,0.009227952515229676
2023-01-17,203385.07,0.019073710242247355
2023-01-18,205224.07,0.0090419616346471
2023-01-19,202323.11,-0.01413557386324138
2023-01-20,202620.84,0.001471557055444661
2023-01-23,203285.54,0.003280511520927565
2023-01-24,204125.13,0.004130101924612939
2023-01-25,205604.23,0.007246045599579087
2023-01-26,205221.77,-0.001860175736656866
2023-01-27,205783.05,0.0027349924912936086
2023-01-30,205433.16,-0.001700285810711688
2023-01-31,201947.31,-0.0169682927527377
2023-02-01,201497.19,-0.00222889822102601
2023-02-02,199637.64,-0.009228664677656262
2023-02-03,200687.44,0.005258527399943258
2023-02-06,204639.42,0.019692213922306356
2023-02-07,204887.94,0.0012144287742801296
2023-02-08,204928.05,0.00019576554871880703
2023-02-09,204860.35,-0.000330359850688966
2023-02-10,204568.82,-0.0014230669819709219
2023-02-13,204460.35,-0.0005302372081923412
2023-02-14,204505.39,0.00022028720972055993
2023-02-15,206322.46,0.008885193686092974
2023-02-16,206295.74,-0.00012950601694061703
2023-02-17,205845.9,-0.002180558842368674
2023-02-20,204186.04,-0.008063604861694995
2023-02-21,203527.48,-0.0032252939525150293
2023-02-22,204096.67,0.0027966248095834256
2023-02-23,206234.3,0.010473615272605707
2023-02-24,206691.32,0.002216023231829123
2023-02-27,207530.46,0.004059870535443766
2023-02-28,208014.08,0.002330356710046333
2023-03-01,205416.68,-0.012486654749524595
2023-03-02,204998.95,-0.0020335739045144186
2023-03-03,206326.6,0.0064763746350895435
2023-03-06,207491.29,0.005644885341977268
2023-03-07,208067.26,0.002775875556029428
2023-03-08,207634.74,-0.0020787508808450816
2023-03-09,209400.71,0.008505175964292011
2023-03-10,208665.4,-0.0035114971673209094
2023-03-13,212088.99,0.016407080426366738
2023-03-14,212292.64,0.0009602101457506507
2023-03-15,214293.81,0.009426469047631558
2023-03-16,213196.55,-0.00512035321972204
2023-03-17,213056.59,-0.00065648341870439
2023-03-20,214209.76,0.005412505663401568
2023-03-21,214193.23,-7.716735222518256e-05
2023-03-22,213162.71,-0.004811169802145576
2023-03-23,217318.57,0.019496186739228483
2023-03-24,218308.57,0.004555524178168513
2023-03-27,219750.25,0.006603863513008124
2023-03-28,217677.09,-0.009434164466252004
2023-03-29,217320.21,-0.0016394926999437898
2023-03-30,216573.16,-0.003437554197099235
2023-03-31,215967.98,-0.0027943444146079077
2023-04-03,214791.28,-0.005448492873804778
2023-04-04,216814.88,0.009421239074509868
2023-04-05,216382.75,-0.001993082762585363
2023-04-06,219710.17,0.015377473481597015
2023-04-07,220591.07,0.004009372893389429
2023-04-10,220265.11,-0.0014776663443357707
2023-04-11,219550.12,-0.003246042916193126
2023-04-12,215510.23,-0.01840076425373849
2023-04-13,217106.72,0.00740795460150534
2023-04-14,213328.94,-0.01740056687328706
2023-04-17,214326.64,0.0046768150631602
2023-04-18,214425.02,0.00045901900015787866
2023-04-19,214488.95,0.00029814617715806513
2023-04-20,215999.51,0.007042600562872758
2023-04-21,217467.26,0.006795154303822271
2023-04-24,216446.3,-0.004694775664162099
2023-04-25,218827.31,0.011000465242418045
2023-04-26,218191.61,-0.002905030455293778
2023-04-27,218676.47,0.002222175270625737
2023-04-28,219533.49,0.003919123077119391
2023-05-01,221319.03,0.008133337651581085
2023-05-02,222832.76,0.006839583564052454
2023-05-03,224685.04,0.008312422284766363
2023-05-04,225704.23,0.0045360830431790955
2023-05-05,223269.45,-0.010787480589087739
2023-05-08,223079.13,-0.0008524229356053903
2023-05-09,224939.16,0.008337983028712692
2023-05-10,220953.71,-0.017717902031820554
2023-05-11,220051.41,-0.004083660781255882
2023-05-12,217907.16,-0.00974431384011587
2023-05-15,220683.06,0.012738911378588957
2023-05-16,222117.34,0.0064992754767856376
2023-05-17,221435.24,-0.003070899372376812
2023-05-18,224706.78,0.014774251830919072
2023-05-19,224734.77,0.0001245623296279863
2023-05-22,227790.93,0.013598963791851215
2023-05-23,227460.28,-0.0014515503317010792
2023-05-24,227250.25,-0.0009233700055235605
2023-05-25,226288.93,-0.004230226369387968
2023-05-26,229365.45,0.013595539118948619
2023-05-29,230894.06,0.0066645172583752466
2023-05-30,231085.78,0.0008303375149625314
2023-05-31,231750.24,0.002875382466199339
2023-06-01,233220.55,0.006344373149300697
2023-06-02,234106.71,0.0037996651667273618
2023-06-05,240893.94,0.0289920352987747
2023-06-06,242780.65,0.007832118981490277
2023-06-07,244861.87,0.008572429474918986
2023-06-08,244439.29,-0.0017257893195048446
2023-06-09,244027.97,-0.0016827082094699186
2023-06-12,243879.17,-0.0006097661673781785
2023-06-13,240869.43,-0.01234111137904903
2023-06-14,241661.08,0.003286635419031736
2023-06-15,241169.65,-0.0020335504583526287
2023-06-16,239451.97,-0.007122289226691669
2023-06-19,239840.57,0.0016228724282367768
2023-06-20,241213.79,0.005725553437435638
2023-06-21,242528.56,0.005450641938837597
2023-06-22,244577.44,0.008447994743381981
2023-06-23,240657.51,-0.016027357224771
2023-06-26,239995.99,-0.002748802644887416
2023-06-27,239531.22,-0.0019365740235909312
2023-06-28,239052.14,-0.002000073309859074
2023-06-29,240941.59,0.007903924223393144
2023-06-30,236833.61,-0.017049692417153928
2023-07-03,236720.73,-0.00047662154032945825
2023-07-04,236011.94,-0.0029942033382543976
2023-07-05,240859.27,0.020538494789712702
2023-07-06,238891.12,-0.008171369115251403
2023-07-07,238523.45,-0.0015390693467383088
2023-07-10,241280.94,0.011560666257342866
2023-07-11,238132.18,-0.013050181253438486
2023-07-12,242258.54,0.017328023453193175
2023-07-13,243962.14,0.00703215663728507
2023-07-14,243924.26,-0.0001552699939425528
2023-07-17,246985.08,0.012548239359217339
2023-07-18,247379.56,0.00159718149776511
2023-07-19,244164.7,-0.01299565736150543
2023-07-20,242988.15,-0.004818673624811476
2023-07-21,240969.09,-0.008309294095205866
2023-07-24,242203.19,0.00512140374518566
2023-07-25,243954.69,0.007231531508730349
2023-07-26,243368.17,-0.0024042169470076535
2023-07-27,243325.76,-0.00017426272301757084
2023-07-28,245292.47,0.008082621420765213
2023-07-31,243708.33,-0.006458168079925164
2023-08-01,246926.06,0.013203200727689657
2023-08-02,247707.76,0.003165724994761643
2023-08-03,247612.7,-0.00038375866787543345
2023-08-04,245005.42,-0.010529669924038587
2023-08-07,245761.46,0.00308580928536184
2023-08-08,246967.66,0.0049080112072903415
2023-08-09,245819.02,-0.004650973329868413
2023-08-10,248216.03,0.00975111689892838
2023-08-11,248505.45,0.001166000439214221
2023-08-14,249930.09,0.005732832016360101
2023-08-15,252127.34,0.008791458443439204
2023-08-16,246289.06,-0.023156076607955378
2023-08-17,244229.96,-0.008360501274396914
2023-08-18,245325.23,0.004484584937900493
2023-08-21,242521.56,-0.011428380195547039
2023-08-22,242593.1,0.0002949840830646089
2023-08-23,247558.95,0.020469873215685164
2023-08-24,247706.44,0.0005957772886013846
2023-08-25,248619.16,0.0036846841769637706
2023-08-28,248933.33,0.001263659647148696
2023-08-29,249193.14,0.001043693104495258
2023-08-30,246328.43,-0.011495942464547881
2023-08-31,245968.97,-0.0014592712664144303
2023-09-01,249265.37,0.013401690465264737
2023-09-04,249878.55,0.0024599486081839927
2023-09-05,252129.16,0.009006815510975263
2023-09-06,253556.65,0.005661740990213104
2023-09-07,257282.06,0.014692614056858622
2023-09-08,257424.24,0.0005526230627972417
2023-09-11,257894.87,0.0018282272096832308
2023-09-12,255486.33,-0.009339231912600665
2023-09-13,254613.89,-0.003414820667704488
2023-09-14,259481.96,0.019119420389830166
2023-09-15,260468.92,0.003803578483837722
2023-09-18,260580.53,0.0004284964209932962
2023-09-19,257748.71,-0.010867350680421217
2023-09-20,258954.9,0.004679713042986755
2023-09-21,258895.91,-0.0002278002849144256
2023-09-22,256955.46,-0.007495097160862829
2023-09-25,255475.72,-0.005758741223089725
2023-09-26,256872.65,0.0054679560155461715
2023-09-27,258294.06,0.005533520209333398
2023-09-28,255810.24,-0.00961624901478575
2023-09-29,258819.61,0.011764071680633315
2023-10-02,258552.49,-0.0010320701742808636
2023-10-03,260682.29,0.008237398912692706
2023-10-04,258825.97,-0.0071210054200460116
2023-10-05,256722.48,-0.00812704382021634
2023-10-06,258511.81,0.0069698999479905765
2023-10-09,260248.68,0.006718725925906499
2023-10-10,260400.01,0.0005814822960870103
2023-10-11,258911.29,-0.005717050471695462
2023-10-12,256741.65,-0.008379858599445456
2023-10-13,254982.85,-0.006850466217693918
2023-10-16,251911.67,-0.012044653199224986
2023-10-17,254408.04,0.009909703667162262
2023-10-18,256268.07,0.007311207617495041
2023-10-19,256348.84,0.0003151777745857842
2023-10-20,258496.3,0.008377100516624214
2023-10-23,255710.31,-0.010777678442592808
2023-10-24,255544.99,-0.000646512844945546
2023-10-25,255657.64,0.00044082257296462757
2023-10-26,259147.86,0.013651929197187274
2023-10-27,261753.86,0.010056035191646995
2023-10-30,262585.13,0.0031757697861647394
2023-10-31,261711.51,-0.0033269972294318606
2023-11-01,262831.58,0.004279788840773513
2023-11-02,263522.86,0.0026301253449070305
2023-11-03,263537.04,5.380937350185633e-05
2023-11-06,258500.49,-0.019111355276662412
2023-11-07,261249.49,0.010634409242318954
2023-11-08,263208.53,0.007498732342023029
2023-11-09,268543.84,0.020270277714783846
2023-11-10,266188.12,-0.008772198982482826
2023-11-13,262429.67,-0.014119525694835766
2023-11-14,262631.84,0.0007703778311349829
2023-11-15,263511.78,0.003350469615565288
2023-11-16,266548.33,0.011523393754920619
2023-11-17,267952.79,0.005269063212663738
2023-11-20,267535.32,-0.0015579983324673918
2023-11-21,263754.14,-0.014133386201119147
2023-11-22,265027.81,0.004829004769365763
2023-11-23,266520.59,0.0056325409774922175
2023-11-24,265342.16,-0.004421534561363738
2023-11-27,263025.25,-0.008731782389952536
2023-11-28,262398.4,-0.0023832312677204426
2023-11-29,264820.19,0.009229438899017506
2023-11-30,262352.78,-0.009317303185984338
2023-12-01,264520.82,0.008263834673297499
2023-12-04,265997.97,0.005584248529094893
2023-12-05,270703.4,0.017689721466671582
2023-12-06,274580.55,0.014322502044673113
2023-12-07,272507.87,-0.007548531751429555
2023-12-08,270392.83,-0.007761390524244183
2023-12-11,272046.35,0.0061152509110540265
2023-12-12,273590.37,0.00567557697429133
2023-12-13,273339.18,-0.0009181244208266159
2023-12-14,268350.2,-0.018251975439452117
2023-12-15,266397.98,-0.007274896758042382
2023-12-18,270030.09,0.013634149928614558
2023-12-19,270653.43,0.0023084094072625128
2023-12-20,264927.21,-0.021157019883324524
2023-12-21,259985.17,-0.018654331504868837
2023-12-22,259674.07,-0.0011966067141445658
2023-12-25,261248.3,0.00606233036667847
2023-12-26,261576.58,0.0012565823394832254
2023-12-27,259412.18,-0.008274441083372164
2023-12-28,256859.67,-0.009839591957478522
2023-12-29,256700.53,-0.0006195600889777886
2024-01-01,255670.68,-0.004011873290639456
2024-01-02,254414.02,-0.004915151005973839
2024-01-03,255306.72,0.003508847507696311
2024-01-04,257800.96,0.00976958224993063
2024-01-05,254991.29,-0.01089860177401969
2024-01-08,259244.67,0.016680491321880098
2024-01-09,259021.32,-0.0008615413385355541
2024-01-10,259528.46,0.0019579083297081024
2024-01-11,258983.49,-0.0020998467759566486
2024-01-12,256147.08,-0.01095208810414905
2024-01-15,255931.34,-0.0008422504757813476
2024-01-16,260012.09,0.015944706107505313
2024-01-17,260100.26,0.0003390996164833737
2024-01-18,258914.47,-0.004558972759196811
2024-01-19,259090.25,0.0006789114567447019
2024-01-22,260817.56,0.006666827485789284
2024-01-23,259850.76,-0.0037068056307251185
2024-01-24,262558.6,0.010420750741694906
2024-01-25,263686.12,0.004294355621945023
2024-01-26,264362.6,0.0025654744360452675
2024-01-29,263416.54,-0.0035786453908381866
2024-01-30,263152.37,-0.0010028603367122635
2024-01-31,263242.66,0.0003431092032344374
2024-02-01,264520.68,0.004854912193943184
2024-02-02,266030.62,0.005708211547013953
2024-02-05,267642.37,0.006058513114016728
2024-02-06,268034.12,0.0014637069608971487
2024-02-07,270265.65,0.008325544523958506
2024-02-08,268647.63,-0.005986776343941624
2024-02-09,267283.17,-0.005078995113413143
2024-02-12,268778.32,0.005593880078569979
2024-02-13,267926.96,-0.003167517380121998
2024-02-14,269170.74,0.004642235331599132
2024-02-15,270987.88,0.006750882358164345
2024-02-16,273554.84,0.009472600767237438
2024-02-19,272882.07,-0.002459360616686612
2024-02-20,273728.73,0.0031026589617997313
2024-02-21,275255.09,0.005576177553594963
2024-02-22,277351.3,0.007615517663996485
2024-02-23,275029.54,-0.008371188453055733
2024-02-26,279177.45,0.015081689043293434
2024-02-27,274467.8,-0.01686973643465839
2024-02-28,274212.85,-0.0009288885617912968
2024-02-29,273285.94,-0.003380257343884363
2024-03-01,272164.72,-0.004102735764598853
2024-03-04,271484.22,-0.0025003240684537964
2024-03-05,271659.56,0.0006458570593901314
2024-03-06,273592.67,0.007115928480484923
2024-03-07,277576.69,0.014561866734222217
2024-03-08,271744.79,-0.021010049511001938
2024-03-11,273740.62,0.007344501434599859
2024-03-12,272417.77,-0.0048324943517698005
2024-03-13,271980.52,-0.0016050715046965758
2024-03-14,275726.75,0.013773890865419247
2024-03-15,275259.06,-0.001696208293174295
2024-03-18,276389.77,0.0041078030274463995
2024-03-19,278483.55,0.0075754612770218
2024-03-20,279295.07,0.0029140679943213676
2024-03-21,282107.01,0.010067990100935287
2024-03-22,283293.3,0.004205106423977201
2024-03-25,283029.82,-0.0009300608238881347
2024-03-26,286521.21,0.012335767305367451
2024-03-27,287587.82,0.003722621442231011
2024-03-28,287227.48,-0.0012529737872766233
2024-03-29,286355.56,-0.0030356426898985323
2024-04-01,283799.04,-0.00892778195052335
2024-04-02,286499.55,0.00951557130002989
2024-04-03,290181.64,0.012851992263164247
2024-04-04,294162.51,0.013718545391086856
2024-04-05,293893.68,-0.0009138826018312285
2024-04-08,297112.01,0.010950660796788858
2024-04-09,294016.98,-0.010417047765925114
2024-04-10,292834.31,-0.004022454757544924
2024-04-11,291812.6,-0.0034890378794752985
2024-04-12,288613.45,-0.010963029012455161
2024-04-15,292508.02,0.013494069663073649
2024-04-16,292835.35,0.001119046240168009
2024-04-17,296855.64,0.013728841138885839
2024-04-18,300999.16,0.013958030239883401
2024-04-19,306413.3,0.01798722627664473
2024-04-22,310540.04,0.013467887980058268
2024-04-23,312052.28,0.004869710199045585
2024-04-24,307381.08,-0.014969286556727024
2024-04-25,306570.03,-0.0026385813986988804
2024-04-26,307401.98,0.0027137355859603307
2024-04-29,311173.46,0.012268886491882736
2024-04-30,309900.62,-0.004090451672838724
2024-05-01,309717.1,-0.0005921898446025198
2024-05-02,312869.33,0.010177771908622457
2024-05-03,309528.24,-0.010678867116824864
2024-05-06,308903.4,-0.0020186849510078764
2024-05-07,310346.23,0.0046708129467010195
2024-05-08,313435.77,0.00995513945827553
2024-05-09,314046.13,0.0019473208179141555
2024-05-10,318223.46,0.013301644570496762
2024-05-13,315357.5,-0.009006124187072917
2024-05-14,310201.99,-0.016348144566087686
2024-05-15,312045.15,0.005941805853663329
2024-05-16,313742.93,0.005440815215362216
2024-05-17,308927.21,-0.015349254244549693
2024-05-20,307110.16,-0.00588180626756718
2024-05-21,305478.98,-0.0053113840323615324
2024-05-22,302777.53,-0.008843325324707996
2024-05-23,306541.51,0.012431503751285655
2024-05-24,301147.78,-0.017595431039665654
2024-05-27,303398.71,0.007474503049632375
2024-05-28,307370.55,0.01309115651810111
2024-05-29,307112.0,-0.0008411671189708647
2024-05-30,309215.48,0.006849227643335176
2024-05-31,306319.03,-0.009367092488383633
2024-06-03,308284.56,0.006416610812589596
2024-06-04,305761.63,-0.008183770215413944
2024-06-05,310092.93,0.014165609988408212
2024-06-06,312690.05,0.008375295754082579
2024-06-07,312425.5,-0.0008460454689875885
2024-06-10,308683.4,-0.011977575453988143
2024-06-11,311507.88,0.009150087111908123
2024-06-12,310242.11,-0.004063364303978467
2024-06-13,311198.48,0.0030826569610424848
2024-06-14,310683.76,-0.0016539926544627548
2024-06-17,311843.82,0.0037338932681900694
2024-06-18,310738.81,-0.0035434724985090593
2024-06-19,305335.78,-0.017387689680603335
2024-06-20,305404.19,0.00022404842301804173
2024-06-21,308971.04,0.01167911285041634
2024-06-24,310250.28,0.004140323313149397
2024-06-25,308465.46,-0.0057528392883320345
2024-06-26,305927.6,-0.008227371712865472
2024-06-27,304898.19,-0.0033648811025875913
2024-06-28,306809.88,0.006269928988427154
2024-07-01,302820.06,-0.013004209642792475
2024-07-02,307318.39,0.014854795286679545
2024-07-03,305686.9,-0.005308793918906041
2024-07-04,304932.61,-0.0024675247778037646
2024-07-05,309670.37,0.015537072273116292
2024-07-08,308749.69,-0.002973096844880563
2024-07-09,307950.72,-0.0025877596832567518
2024-07-10,304743.88,-0.010413484339312329
2024-07-11,301754.11,-0.009810763057817695
2024-07-12,306982.08,0.017325265263164136
2024-07-15,308571.54,0.005177696365859408
2024-07-16,310417.37,0.005981854321367441
2024-07-17,310434.11,5.392739459142426e-05
2024-07-18,302270.56,-0.026297206837225473
2024-07-19,308651.77,0.021110921288530538
2024-07-22,304156.87,-0.014563013845668271
2024-07-23,303834.34,-0.0010604067565528341
2024-07-24,302134.06,-0.005596075808942502
2024-07-25,304091.06,0.006477257148697513
2024-07-26,302013.26,-0.006832821721230453
2024-07-29,300533.93,-0.004898228640689561
2024-07-30,300383.08,-0.0005019399972574501
2024-07-31,302891.45,0.00835057021187735
2024-08-01,302191.89,-0.0023096062962489894
2024-08-02,300999.88,-0.003944546625655687
2024-08-05,296487.89,-0.014990005976082132
2024-08-06,292108.93,-0.014769439655697325
2024-08-07,288523.85,-0.01227309278083355
2024-08-08,287497.64,-0.0035567596924828138
2024-08-09,289180.72,0.005854239360016944
2024-08-12,286984.91,-0.0075932102250799716
2024-08-13,289668.36,0.009350491633863367
2024-08-14,292890.54,0.01112368641159156
2024-08-15,292458.9,-0.0014737246208087473
2024-08-16,295456.36,0.010249166635038165
2024-08-19,294112.59,-0.0045481166829509645
2024-08-20,288344.64,-0.019611367197847618
2024-08-21,292045.34,0.01283429440547268
2024-08-22,290037.9,-0.006873727209617542
2024-08-23,294057.83,0.013860016225465621
2024-08-26,291835.0,-0.007559159366713697
2024-08-27,286204.22,-0.01929439580584924
2024-08-28,286817.8,0.0021438537838471827
2024-08-29,282199.5,-0.016101859786944894
2024-08-30,284161.71,0.00695327241898025
2024-09-02,281004.91,-0.011109167382192475
2024-09-03,280448.23,-0.001981033000455379
2024-09-04,284125.21,0.01311108292607166
2024-09-05,282480.9,-0.005787272449354286
2024-09-06,284654.33,0.007694077723485071
2024-09-09,287212.95,0.008988516001144253
2024-09-10,285503.35,-0.005952377843687184
2024-09-11,285854.58,0.001230213235676736
2024-09-12,288786.49,0.01025664867779974
2024-09-13,288770.55,-5.5196487896647106e-05
2024-09-16,291543.21,0.009601602379467167
2024-09-17,295127.52,0.012294266774383056
2024-09-18,297828.8,0.009152924810264862
2024-09-19,300251.05,0.008133028102050632
2024-09-20,303480.89,0.010757131407200804
2024-09-23,301671.26,-0.005962912524739239
2024-09-24,302060.72,0.0012910079667514118
2024-09-25,299716.73,-0.007759996069664377
2024-09-26,298986.84,-0.0024352661261183295
2024-09-27,297976.26,-0.0033800149866128892
2024-09-30,300048.62,0.006954782236678891
2024-10-01,299296.32,-0.0025072603233435853
2024-10-02,301881.35,0.00863702567408775
2024-10-03,294832.22,-0.02335066409369113
2024-10-04,299326.17,0.015242397862757384
2024-10-07,297846.97,-0.00494176636810606
2024-10-08,292628.71,-0.01751993649624828
2024-10-09,294323.37,0.005791161092840058
2024-10-10,296536.0,0.007517683695997368
2024-10-11,298200.79,0.005614124423341416
2024-10-14,303513.36,0.0178154122261045
2024-10-15,303203.63,-0.001020482261472666
2024-10-16,303064.48,-0.00045893250024753307
2024-10-17,303470.93,0.0013411337415720759
2024-10-18,300723.59,-0.009053058228674415
2024-10-21,298231.93,-0.008285548865654468
2024-10-22,301610.05,0.011327157357027495
2024-10-23,302697.51,0.0036055164607413648
2024-10-24,301204.3,-0.004933010516009917
2024-10-25,301690.69,0.0016148175839456602
2024-10-28,304544.67,0.00945995383549958
2024-10-29,303165.89,-0.004527348976424261
2024-10-30,303020.63,-0.000479143613419053
2024-10-31,305505.0,0.008198682710150784
2024-11-01,308475.5,0.0097232451187379
2024-11-04,301986.96,-0.021034215034905435
2024-11-05,299171.5,-0.009323117792900848
2024-11-06,302308.01,0.01048398660968708
2024-11-07,299695.34,-0.008642410765100084
2024-11-08,299796.95,0.00033904431079911923
2024-11-11,304393.44,0.015332010549139907
2024-11-12,305994.54,0.005259968808788873
2024-11-13,306798.16,0.002626256010973327
2024-11-14,307581.23,0.0025523947079735265
2024-11-15,307687.07,0.0003441042224847646
2024-11-18,308569.68,0.002868531329574431
2024-11-19,311947.64,0.01094715462646878
2024-11-20,308375.91,-0.01144977407105896
2024-11-21,308144.68,-0.000749831593524819
2024-11-22,308844.79,0.002272017157654682
2024-11-25,310312.24,0.004751415751582
2024-11-26,310919.57,0.0019571577324826173
2024-11-27,309750.55,-0.0037598791224368044
2024-11-28,314122.03,0.014112904722848985
2024-11-29,316651.12,0.00805129777112401
2024-12-02,317395.83,0.002351831252010106
2024-12-03,318676.96,0.004036379431954007
2024-12-04,324303.7,0.017656563562047145
